year,V_total,V_emissions,V_climate,V_residual,f_emissions,f_climate,f_residual,mean
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,0.002054355275527816,0.0011971173892347147,0.0,0.0008572378862931014,0.5827216954609493,0.0,0.4172783045390506,0.3392994522190976
2022,0.007556051535660573,0.0047300141972642104,0.0,0.002826037338396362,0.6259901980473587,0.0,0.37400980195264133,0.6533574537580598
2023,0.016943680832317797,0.010969452655327784,0.0,0.005974228176990013,0.6474067095506796,0.0,0.3525932904493205,0.9500933108757794
2024,0.03052627688686519,0.019891320932081548,0.0,0.01063495595478364,0.6516130678432116,0.0,0.3483869321567884,1.2598443057894855
2025,0.049079406646637305,0.031829198632493866,0.0,0.017250208014143443,0.6485245199001333,0.0,0.35147548009986684,1.5776488636338624
2026,0.0730744457457847,0.04697460916346634,0.0,0.026099836582318365,0.6428322334032355,0.0,0.3571677665967646,1.9211804115657056
2027,0.10225522483752934,0.06524223224054523,0.0,0.03701299259698411,0.638033238342656,0.0,0.36196676165734404,2.2568574747732386
2028,0.13724278468370082,0.08694057813650329,0.0,0.050302206547197525,0.633480137676254,0.0,0.3665198623237459,2.5929853358543316
2029,0.17912330969206858,0.1125649457755256,0.0,0.06655836391654298,0.6284215380401151,0.0,0.37157846195988486,2.944841568139738
2030,0.22731324569015643,0.1418622335264051,0.0,0.08545101216375135,0.6240825654294385,0.0,0.37591743457056154,3.3195205566958985
2031,0.28291377363084375,0.17556006745689454,0.0,0.1073537061739492,0.6205426664237697,0.0,0.37945733357623035,3.6918214160204297
2032,0.3493009023318959,0.21516289985540232,0.0,0.1341380024764936,0.6159815174223643,0.0,0.3840184825776357,4.062684631847796
2033,0.4267572556435625,0.2606148553518617,0.0,0.16614240029170077,0.610686407566397,0.0,0.3893135924336029,4.42209423535582
2034,0.5160256541911398,0.312686875025705,0.0,0.20333877916543477,0.605952189558939,0.0,0.3940478104410611,4.826709673194793
2035,0.6190208971384821,0.3731804981868212,0.0,0.24584039895166093,0.6028560585141869,0.0,0.3971439414858132,5.217492798565979
2036,0.7456213223300963,0.44669776898355606,0.0,0.29892355334654025,0.5990946819863034,0.0,0.40090531801369667,5.59328891585245
2037,0.9007979977355733,0.5354394959550653,0.0,0.36535850178050794,0.5944057350272243,0.0,0.4055942649727757,5.994617677115568
2038,1.0821528548671142,0.6388693101445172,0.0,0.44328354472259707,0.590368825689573,0.0,0.409631174310427,6.491068086704831
2039,1.3103667016633094,0.7671288567239024,0.0,0.5432378449394071,0.5854306704757913,0.0,0.4145693295242088,6.920963735264517
2040,1.581141472901661,0.91768302186723,0.0,0.6634584510344311,0.5803927337274425,0.0,0.41960726627255757,7.403112281956042
2041,1.9054076414945185,1.0989408020444265,0.0,0.806466839450092,0.5767483965701247,0.0,0.42325160342987533,7.881603520405556
2042,2.2955364018941533,1.3146186571540501,0.0,0.9809177447401033,0.5726847355020367,0.0,0.42731526449796337,8.340020250665958
2043,2.769669852178504,1.5756437560354581,0.0,1.194026096143046,0.5688922651904248,0.0,0.43110773480957526,8.835310604932836
2044,3.318208516965945,1.8804771911699187,0.0,1.4377313257960262,0.5667145935992479,0.0,0.4332854064007521,9.317314639148018
2045,3.987378503311,2.255815586687135,0.0,1.731562916623865,0.5657390149477841,0.0,0.4342609850522159,9.8313993082789
2046,4.793441974099768,2.7121101830155236,0.0,2.0813317910842444,0.5657959766009,0.0,0.4342040233991002,10.358411711766742
2047,5.771825468739832,3.2702945978022897,0.0,2.501530870937542,0.5665962381423665,0.0,0.4334037618576335,10.920246339539604
2048,6.932732395582832,3.9342538711622614,0.0,2.998478524420571,0.5674896486223756,0.0,0.4325103513776245,11.496453991355825
2049,8.309612983914072,4.742004844753081,0.0,3.5676081391609893,0.5706649460008254,0.0,0.4293350539991745,12.103191243755022
2050,9.937566611853292,5.704026473994851,0.0,4.233540137858442,0.5739862379580153,0.0,0.4260137620419848,12.743819796149095
2051,11.839678806044287,6.840996838119165,0.0,4.998681967925121,0.5778025696631872,0.0,0.42219743033681273,13.401123880897694
2052,14.037113728760929,8.16080220131999,0.0,5.876311527440937,0.58137323377235,0.0,0.41862676622765,14.060819809751141
2053,16.574750761461978,9.70581533590331,0.0,6.868935425558669,0.585578358045078,0.0,0.41442164195492215,14.734327467080796
2054,19.482029430229396,11.488923364722389,0.0,7.993106065507007,0.5897190231575946,0.0,0.4102809768424054,15.414767100919342
2055,22.766125779317385,13.509326793397324,0.0,9.25679898592006,0.5933959481885277,0.0,0.40660405181147224,16.117044702441003
2056,26.431513336521824,15.789940754220593,0.0,10.641572582301231,0.5973907189189502,0.0,0.40260928108104976,16.806165967430267
2057,30.572062820875715,18.386054369494897,0.0,12.18600845138082,0.6014005164525643,0.0,0.3985994835474357,17.539388284990377
2058,35.19690580007716,21.327842758899305,0.0,13.869063041177855,0.6059578895952993,0.0,0.39404211040470066,18.28925007157751
2059,40.36150395205357,24.66866000736579,0.0,15.692843944687779,0.6111927850030143,0.0,0.3888072149969857,19.052964098750426
2060,46.07097917996191,28.398767000905295,0.0,17.67221217905662,0.6164133583958433,0.0,0.3835866416041568,19.852872001563387
2061,52.34249344489485,32.53587625624258,0.0,19.806617188652268,0.6215958414456452,0.0,0.37840415855435483,20.66383079537954
2062,59.20490116598045,37.10795353201464,0.0,22.09694763396581,0.6267716489887011,0.0,0.3732283510112989,21.504013281922177
2063,66.66701430783658,42.08271617250874,0.0,24.58429813532784,0.6312374509257421,0.0,0.3687625490742579,22.325938739442588
2064,74.78955866403442,47.53188707906766,0.0,27.257671584966754,0.6355417511231456,0.0,0.36445824887685435,23.181157977428086
2065,83.58990623200538,53.48490528333647,0.0,30.105000948668906,0.6398488489135051,0.0,0.36015115108649487,24.053639443245252
2066,93.09661330563917,59.9652605995668,0.0,33.13135270607237,0.6441186040001147,0.0,0.3558813959998854,24.9416332857474
2067,103.30775901730394,66.99179634266628,0.0,36.31596267463765,0.6484681981287119,0.0,0.351531801871288,25.858068544374458
2068,114.27185396328252,74.59732093273345,0.0,39.67453303054908,0.6528057290179508,0.0,0.3471942709820493,26.755209537337635
2069,126.06160291210747,82.8175294167121,0.0,43.24407349539537,0.6569607834865787,0.0,0.34303921651342123,27.72703953668096
2070,138.6446704640545,91.71537926003148,0.0,46.92929120402302,0.6615139186602195,0.0,0.33848608133978053,28.716908974065866
2071,152.03897690220882,101.19737693917514,0.0,50.841599963033666,0.6656015385072284,0.0,0.3343984614927716,29.690704665787212
2072,166.31240511105565,111.37587122495493,0.0,54.93653388610072,0.6696786758064339,0.0,0.33032132419356613,30.71444578674986
2073,181.4385902531905,122.22898408785575,0.0,59.20960616533476,0.6736658608143391,0.0,0.32633413918566084,31.760842933662076
2074,197.44179958852928,133.74105945147284,0.0,63.70074013705644,0.6773695323391022,0.0,0.3226304676608977,32.799968142726435
2075,214.42944887792316,146.04979611361804,0.0,68.37965276430513,0.6811088536480158,0.0,0.3188911463519843,33.88998852879397
2076,232.35526927461066,159.09383414363666,0.0,73.26143513097401,0.6847007801471914,0.0,0.31529921985280857,34.96865169924931
2077,251.18461853291495,172.8788692619183,0.0,78.30574927099666,0.6882542023140021,0.0,0.31174579768599786,36.02188383983944
2078,271.02189038524847,187.48453418393552,0.0,83.53735620131293,0.6917689708290079,0.0,0.30823102917099204,37.13757665521491
2079,291.8020181864966,202.8292557896828,0.0,88.97276239681378,0.6950920252376408,0.0,0.3049079747623592,38.28036692861356
2080,313.60435699573645,219.00375378119062,0.0,94.6006032145458,0.6983441042694698,0.0,0.30165589573053003,39.44497829870408
2081,336.4391599864466,236.05313409776375,0.0,100.38602588868287,0.7016220528765829,0.0,0.2983779471234172,40.6237384872829
2082,360.3614168238503,254.0095150903927,0.0,106.35190173345757,0.7048743379054815,0.0,0.2951256620945185,41.8140189840177
2083,385.3914326821377,272.80712274670356,0.0,112.58430993543415,0.7078702316968961,0.0,0.2921297683031039,42.995086035692324
2084,411.53366541187006,292.53398443863557,0.0,118.99968097323449,0.7108385267724391,0.0,0.289161473227561,44.20410475581379
2085,438.68388530141044,313.0925053562601,0.0,125.59137994515034,0.7137086996964588,0.0,0.2862913003035412,45.43612325698238
2086,466.9582225379503,334.5763042208081,0.0,132.3819183171422,0.7165015799536898,0.0,0.28349842004631015,46.674825966288566
2087,496.3759843897071,356.98613357732694,0.0,139.38985081238022,0.7191849420681389,0.0,0.2808150579318612,47.878165346651045
2088,526.9268535321484,380.29283410372096,0.0,146.63401942842742,0.7217184540026843,0.0,0.2782815459973158,49.113004950398036
2089,558.6632958092637,404.62545087703865,0.0,154.03784493222497,0.7242742702308906,0.0,0.27572572976910925,50.3822907900135
2090,591.6023594312579,429.92366224238225,0.0,161.67869718887567,0.7267105267390973,0.0,0.27328947326090264,51.6369780580421
2091,625.7650532497613,456.2061719956203,0.0,169.558881254141,0.7290374712145118,0.0,0.2709625287854882,52.90894533648885
2092,661.1715440305225,483.55886600992505,0.0,177.61267802059734,0.7313667237735838,0.0,0.26863327622641603,54.17929949537589
2093,697.8863959777043,512.0002711221508,0.0,185.88612485555342,0.7336441490665021,0.0,0.2663558509334978,55.456970132109596
2094,735.7735900971679,541.4601342195625,0.0,194.31345587760535,0.7359059111486402,0.0,0.26409408885135965,56.79636342692364
2095,775.0598188142551,572.0874334725447,0.0,202.9723853417104,0.7381203612745235,0.0,0.26187963872547654,58.13873532474401
2096,815.5921430146124,603.7459997825746,0.0,211.8461432320378,0.740254801316493,0.0,0.2597451986835071,59.52089397172949
2097,857.3545105535475,636.3959675435775,0.0,220.9585430099699,0.7422786720194555,0.0,0.25772132798054437,60.843932702520576
2098,900.6024504938501,670.3468614264657,0.0,230.25558906738442,0.744331598319411,0.0,0.25566840168058896,62.20639633922427
2099,945.2445622842108,705.410763100337,0.0,239.83379918387385,0.7462732833878373,0.0,0.25372671661216284,63.59212518957852
2100,991.1509709329895,741.5978083708981,0.0,249.5531625620914,0.7482188184437915,0.0,0.25178118155620854,64.9830033177295
